pair_id,ground_truth,quantum,classical_cosine,classical_euclidean,classical_weighted
2981,0.7586458317047114,0.7586458317047114,0.8710027736492644,0.8533727933665699,0.8533727933665699
2982,0.5322734692386443,0.5322734692386443,0.7295707431350604,0.7876994045914537,0.7876994045914537
2983,0.5242581911913617,0.5242581911913617,0.7240567596475858,0.7855459488404668,0.7855459488404668
2984,0.6645787116626872,0.6645787116626872,0.8152169721385143,0.8245087714150715,0.8245087714150715
2985,0.5236266355108381,0.5236266355108381,0.723620505175771,0.7853764944434755,0.7853764944434755
2986,0.6947590972207679,0.6947590972207679,0.8335221036185952,0.8334277452167754,0.8334277452167754
2987,0.5752679177348612,0.5752679177348612,0.7584641835544123,0.7993610969736977,0.7993610969736976
2988,0.5313660503599438,0.5313660503599438,0.72894859239863,0.787455335046423,0.787455335046423
2989,0.5442787412342752,0.5442787412342752,0.7377524932077663,0.7909356132702041,0.7909356132702041
2990,0.5776546377508787,0.5776546377508787,0.7600359450387061,0.8000149776602865,0.8000149776602866
2991,0.5459982068462952,0.5459982068462952,0.7389169147111841,0.7914002695396372,0.7914002695396372
2992,0.6333501616998489,0.6333501616998489,0.7958329986246166,0.8155336519509211,0.8155336519509211
2993,0.5310864796370899,0.5310864796370899,0.7287568041789317,0.7873801530818174,0.7873801530818174
2994,0.813671890063166,0.813671890063166,0.9020376322876812,0.8722226104297538,0.8722226104297538
2995,0.48205050763586516,0.48205050763586516,0.6942985723994147,0.7742784061428085,0.7742784061428085
2996,0.5861826092363486,0.5861826092363486,0.7656256325622521,0.80235791295132,0.8023579129513201
2997,0.4879164848609966,0.4879164848609966,0.6985101895183753,0.7758386702686267,0.7758386702686267
2998,0.4615697504711673,0.4615697504711673,0.6793892481274393,0.7688396112823535,0.7688396112823535
2999,0.5366115779101053,0.5366115779101053,0.7325377655180008,0.7888672477318281,0.7888672477318281
3000,0.37491898078187713,0.37491898078187713,0.6123062802077709,0.745803973348576,0.745803973348576
3001,0.24367047018483018,0.24367047018483018,0.49362989190772294,0.7094917935489954,0.7094917935489954
3002,0.4725523348540395,0.4725523348540395,0.6874244211940973,0.7717546718966983,0.7717546718966984
3003,0.2660786726054215,0.2660786726054215,0.5158281425101015,0.7159308014204113,0.7159308014204113
3004,0.36964473067952697,0.36964473067952697,0.6079841533128368,0.7443909734616938,0.7443909734616938
3005,0.7545218303646133,0.7545218303646133,0.8686321605631543,0.8520316253176343,0.8520316253176343
3006,0.799635016939826,0.799635016939826,0.8942231359900201,0.8672239579781177,0.8672239579781177
3007,0.7119129639927329,0.7119129639927329,0.8437493490324796,0.8386253577501923,0.8386253577501923
3008,0.6853790374809733,0.6853790374809733,0.8278762211109661,0.830626753938216,0.830626753938216
3009,0.6434794784838676,0.6434794784838676,0.8021717263054512,0.8184197726923675,0.8184197726923675
3010,0.42501340751431876,0.42501340751431876,0.6519305235332357,0.7591440691800856,0.7591440691800856
3011,0.6478621206938462,0.6478621206938462,0.8048988263712691,0.819675674765008,0.819675674765008
3012,0.8460498090285858,0.8460498090285858,0.9198096591298581,0.8843926610820475,0.8843926610820475
3013,0.8122137479453059,0.8122137479453059,0.9012290208073118,0.8716963372874802,0.8716963372874802
3014,0.7404417525551323,0.7404417525551323,0.8604892518533469,0.8475146191998212,0.8475146191998212
3015,0.5627572350504004,0.5627572350504004,0.7501714704321942,0.7959458692863559,0.7959458692863559
3016,0.4656808931699241,0.4656808931699241,0.682408157314905,0.7699305022806171,0.7699305022806171
3017,0.4598841499067052,0.4598841499067052,0.6781475871126471,0.7683924249629153,0.7683924249629153
3018,0.706971843548617,0.706971843548617,0.8408161770259996,0.8371177199252988,0.8371177199252988
3019,0.641140801380893,0.641140801380893,0.8007126834145273,0.8177513984573668,0.8177513984573668
3020,0.4667217377450307,0.4667217377450307,0.6831703577769097,0.7702067442884473,0.7702067442884473
3021,0.63248794065023,0.63248794065023,0.7952911043449624,0.8152890114913582,0.8152890114913582
3022,0.4404433013035157,0.4404433013035157,0.6636590248791285,0.7632367655508737,0.7632367655508737
3023,0.475421184093811,0.475421184093811,0.6895079289564487,0.772516641252028,0.772516641252028
3024,0.6984273888465783,0.6984273888465783,0.8357196831752729,0.8345308101061675,0.8345308101061676
3025,0.8012792385220593,0.8012792385220593,0.8951420214256838,0.8678019298083892,0.8678019298083892
3026,0.5769883553443017,0.5769883553443017,0.7595974956148168,0.7998323600973494,0.7998323600973494
3027,0.706721417505127,0.706721417505127,0.8406672454099344,0.83704154180177,0.83704154180177
3028,0.5060005820894828,0.5060005820894828,0.7113371789028624,0.7806590093419465,0.7806590093419465
3029,0.3250918894220999,0.3250918894220999,0.5701682992083127,0.7323460876456043,0.7323460876456043
3030,0.6605649715285525,0.6605649715285525,0.8127514820217511,0.8233418942428393,0.8233418942428393
3031,0.6034848039770186,0.6034848039770186,0.7768428438088484,0.8071454969019599,0.8071454969019599
3032,0.3975774895376078,0.3975774895376078,0.630537460851937,0.7518526851686472,0.7518526851686472
3033,0.12410190284155687,0.12410190284155687,0.3522809998304718,0.6714377278278569,0.671437727827857
3034,0.4302403885685433,0.4302403885685433,0.6559271213850997,0.7605308375403003,0.7605308375403003
3035,0.38901498137578094,0.38901498137578094,0.6237106551725576,0.7495705871815898,0.7495705871815898
3036,0.5879751067880031,0.5879751067880031,0.7667953487000317,0.8028517261467196,0.8028517261467196
3037,0.7031697935718273,0.7031697935718273,0.8385522008627893,0.8359635207556914,0.8359635207556915
3038,0.4299485819365134,0.4299485819365134,0.655704645352245,0.7604534301895367,0.7604534301895367
3039,0.6837505815451478,0.6837505815451478,0.8268921220722495,0.8301432574551176,0.8301432574551176
3040,0.8449858317505042,0.8449858317505042,0.9192311089984414,0.8839763738129466,0.8839763738129466
3041,0.5281501357029158,0.5281501357029158,0.7267393863710127,0.786590919582059,0.7865909195820591
3042,0.6143006898035486,0.6143006898035486,0.7837733663525117,0.810163827802546,0.8101638278025461
3043,0.6225371905247246,0.6225371905247246,0.7890102600883746,0.8124767836988243,0.8124767836988243
3044,0.6090608715680422,0.6090608715680422,0.7804235206399421,0.8086989809401346,0.8086989809401346
3045,0.4860021965593317,0.4860021965593317,0.6971385777299458,0.7753293439016219,0.7753293439016219
3046,0.7816931055929014,0.7816931055929014,0.884134099327077,0.8610360354426833,0.8610360354426833
3047,0.44934702999341114,0.44934702999341114,0.6703335214603333,0.7655977536584931,0.7655977536584931
3048,0.4451439227124389,0.4451439227124389,0.6671910691192133,0.7644832168468714,0.7644832168468714
3049,0.697904230068267,0.697904230068267,0.8354066255831749,0.8343732235733882,0.8343732235733883
3050,0.4504601393445834,0.4504601393445834,0.6711632732387728,0.7658929280716381,0.7658929280716382
3051,0.561172103920078,0.561172103920078,0.7491142128674892,0.7955145534385919,0.795514553438592
3052,0.7219413592113068,0.7219413592113068,0.8496713242256131,0.8417129844373483,0.8417129844373483
3053,0.45159249539670787,0.45159249539670787,0.6720063209499654,0.7661932140099313,0.7661932140099313
3054,0.647390387567797,0.647390387567797,0.8046057342374568,0.8195402788419979,0.8195402788419979
3055,0.31879619886404303,0.31879619886404303,0.5646204024511008,0.7306243027699977,0.7306243027699977
3056,0.5655850952876437,0.5655850952876437,0.7520539178061927,0.7967160925397654,0.7967160925397654
3057,0.32362788964390093,0.32362788964390093,0.5688830192964991,0.7319462178643059,0.7319462178643059
3058,0.7089479082488426,0.7089479082488426,0.8419904442740681,0.8377196069935682,0.8377196069935682
3059,0.777651721430171,0.777651721430171,0.8818456335607561,0.8596704079442234,0.8596704079442234
3060,0.7283184927530475,0.7283184927530475,0.8534157795313182,0.8436967581543909,0.8436967581543909
3061,0.6225052650298223,0.6225052650298223,0.7889900284729983,0.8124677931985185,0.8124677931985185
3062,0.5511399125633081,0.5511399125633081,0.7423879798079359,0.7927915621923727,0.7927915621923727
3063,0.6038484676847277,0.6038484676847277,0.7770768737291877,0.8072466488528183,0.8072466488528183
3064,0.6719707281191639,0.6719707281191639,0.8197382070631842,0.8266690098218556,0.8266690098218556
3065,0.5945623762817698,0.5945623762817698,0.7710787095243713,0.8046706667891257,0.8046706667891257
3066,0.7714266747852956,0.7714266747852956,0.8783089859413347,0.8575856900573393,0.8575856900573393
3067,0.6790705965769486,0.6790705965769486,0.8240573988363605,0.8287581626453203,0.8287581626453203
3068,0.6596158960800835,0.6596158960800835,0.8121674064379115,0.8230665880610785,0.8230665880610785
3069,0.7983863538871578,0.7983863538871578,0.8935246800660617,0.8667863120559437,0.8667863120559438
3070,0.575730638660503,0.575730638660503,0.7587691603251302,0.7994878059922249,0.7994878059922249
3071,0.5179730423757422,0.5179730423757422,0.7197034405751734,0.7838609400467581,0.7838609400467581
3072,0.5923572827135534,0.5923572827135534,0.7696475054942707,0.8040610237404984,0.8040610237404984
3073,0.344302183067135,0.344302183067135,0.5867726843225877,0.7375667336644061,0.7375667336644062
3074,0.7229181096834448,0.7229181096834448,0.8502459113006335,0.8420157767901245,0.8420157767901246
3075,0.4363563638289725,0.4363563638289725,0.6605727543798431,0.7621529743651194,0.7621529743651195
3076,0.7059963832811886,0.7059963832811886,0.8402359093023749,0.8368211151845797,0.8368211151845797
3077,0.8681509196023041,0.8681509196023041,0.9317461669372749,0.8933433600576713,0.8933433600576713
3078,0.7324369120434465,0.7324369120434465,0.855825281259818,0.8449867109244167,0.8449867109244167
3079,0.5824307417878816,0.5824307417878816,0.7631715022115814,0.8013258539767446,0.8013258539767447
3080,0.6541792511690379,0.6541792511690379,0.808813483547992,0.8214939233284535,0.8214939233284536
3081,0.4720031738240953,0.4720031738240953,0.6870248713286116,0.7716088411403992,0.7716088411403992
3082,0.7021759435484045,0.7021759435484045,0.8379593925414313,0.8356626399452594,0.8356626399452594
